PLMN;SYSTEM;XCI;xNBID;LOCAL_CID;LAC/TAC;PCI/PSC/BSIC;ARFCN;BAND;RSSI;RSRP/RSCP;RSRQ/ECIO;SNR;CQI;TA;DISTANCE;DELTA_AZI;LAT;LON;SPEED;GPS_ACCURACY;UL;DL;BANDWIDTH;BANDWIDTHS;CA;NR_STATE;NARFCN;NR_BAND;NR_PCI;NR_SS_RSRP;NR_SS_RSRQ;NR_SS_SINR;NR_CSI_RSRP;NR_CSI_RSRQ;NR_CSI_SINR;CLF_LABEL;CLF_LOC;CLF_DESC;DATE;TIME;ROAMING
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117834;-1.634563;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:09;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117843;-1.634553;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:10;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117851;-1.634546;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:11;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117864;-1.634534;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:12;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117878;-1.634525;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:13;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117889;-1.634519;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:14;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117898;-1.634514;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:15;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117911;-1.634513;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:16;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117924;-1.634509;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:17;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-96;-13;11.0;;3;;;48.117936;-1.634510;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:18;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.117947;-1.634513;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:19;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.117960;-1.634517;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:20;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.117971;-1.634530;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:21;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.117984;-1.634539;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:22;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.117992;-1.634542;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:23;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118010;-1.634548;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:24;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118019;-1.634552;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:25;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118032;-1.634558;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:26;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118044;-1.634565;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:27;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118059;-1.634573;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:28;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-89;-9;11.0;;3;;;48.118070;-1.634580;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:29;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118079;-1.634587;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:30;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118091;-1.634600;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:32;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118109;-1.634608;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:33;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118120;-1.634614;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:34;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118131;-1.634619;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:35;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118142;-1.634624;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:36;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118154;-1.634630;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:37;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118163;-1.634633;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:38;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118181;-1.634641;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:39;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118192;-1.634649;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:40;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118200;-1.634661;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:41;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118212;-1.634671;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:42;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118226;-1.634678;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:43;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118238;-1.634685;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:44;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118247;-1.634692;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:45;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118257;-1.634702;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:46;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118266;-1.634707;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:47;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-94;-13;11.0;;3;;;48.118279;-1.634714;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:48;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118290;-1.634720;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:49;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118299;-1.634728;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:50;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118312;-1.634740;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:51;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118323;-1.634746;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:52;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118337;-1.634756;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:53;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118351;-1.634767;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:54;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118363;-1.634775;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:55;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118371;-1.634782;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:56;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118380;-1.634791;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:57;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-88;-9;11.0;;3;;;48.118393;-1.634803;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:58;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118403;-1.634810;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:53:59;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118414;-1.634817;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:00;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118423;-1.634822;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:01;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118434;-1.634828;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:02;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118448;-1.634839;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:03;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118460;-1.634849;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:04;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118471;-1.634857;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:05;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118480;-1.634862;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:06;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118488;-1.634869;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:07;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118503;-1.634883;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:08;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118513;-1.634891;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:09;HOME
20810;4;158800132;620313;4;49402;82;1501;1800 B3;-53;-93;-10;11.0;;3;;;48.118524;-1.634898;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:10;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118534;-1.634899;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:11;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118544;-1.634904;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:12;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118555;-1.634914;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:13;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118565;-1.634922;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:14;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118573;-1.634927;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:15;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118588;-1.634931;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:17;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118597;-1.634934;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:17;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118607;-1.634937;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:18;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118618;-1.634941;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:19;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-97;-19;11.0;;;;;48.118630;-1.634946;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:20;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118640;-1.634952;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:21;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118649;-1.634959;4;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:22;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118658;-1.634966;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:23;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118680;-1.634978;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:24;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118693;-1.634983;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:25;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118705;-1.634987;5;4;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:26;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-15;11.0;;;;;48.118717;-1.634987;4;4;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:28;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118737;-1.634989;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:29;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118747;-1.634990;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:30;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118756;-1.634991;3;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:32;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118773;-1.634997;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:33;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118784;-1.634997;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:34;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118804;-1.635000;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:35;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118821;-1.635006;5;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:36;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118833;-1.635018;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:37;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118841;-1.635028;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:38;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118858;-1.635038;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:39;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-100;-11;11.0;;;;;48.118868;-1.635047;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:40;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118876;-1.635062;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:42;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118889;-1.635069;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:44;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118902;-1.635073;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:45;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118911;-1.635078;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:46;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118920;-1.635088;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:47;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118930;-1.635095;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:48;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-14;11.0;;;;;48.118945;-1.635100;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:49;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.118961;-1.635108;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:50;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.118973;-1.635115;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:51;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.118986;-1.635124;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:52;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119005;-1.635132;4;7;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:54;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119030;-1.635144;4;7;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:55;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119040;-1.635149;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:56;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119054;-1.635160;3;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:58;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119070;-1.635168;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:54:59;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-104;-9;11.0;;;;;48.119081;-1.635174;4;6;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:00;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119091;-1.635180;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:01;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119099;-1.635186;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:02;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119112;-1.635194;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:03;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119127;-1.635204;4;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:04;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119142;-1.635210;5;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:05;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119152;-1.635218;5;5;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:06;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119167;-1.635225;5;4;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:08;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119177;-1.635222;5;4;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:08;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119189;-1.635215;5;4;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:09;HOME
20810;4;158800129;620313;1;49402;82;2825;2600 B7;-53;-105;-11;11.0;;;;;48.119201;-1.635201;5;3;0;0;20000;20,15;2;connected;;;;;;;;;;--;--;Cell not found in the clf database!;2025/07/08;14:55:10;HOME
